Ammo	Fuel	Life		Ships	Str	Life		Score
7	16.82429	2		0	0	0.5222535		56.232279775629609997325008484
7	16.82429	2		0	0	0.5222535		56.260163740126651417443351679
7	16.82429	2		0	0	0.5222535		56.288047704623692837561694874
7	16.82429	2		0	0	0.5222535		56.315931669120734257680038069
7	16.82429	2		0	0	0.5222535		56.343815633617775677798381264
7	16.82429	2		0	0	0.5222535		56.371699598114817097916724459
7	16.82429	2		0	0	0.5222535		56.399583562611858518035067654
7	16.82429	2		0	0	0.5222535		56.427467527108899938153410849
7	16.82429	2		0	0	0.5222535		56.455351491605941358271754044
7	16.82429	2		0	0	0.5222535		56.483235456102982778390097239
7	16.82429	2		0	0	0.5222535		56.511119420600024198508440434
7	16.82429	2		0	0	0.5222535		56.539003385097065618626783629
7	16.82429	2		0	0	0.5222535		56.566887349594107038745126824
7	16.82429	2		0	0	0.5222535		56.594771314091148458863470019
7	16.82429	2		0	0	0.5222535		56.622655278588189878981813214
7	16.82429	2		0	0	0.5222535		56.650539243085231299100156409
7	16.82429	2		0	0	0.5222535		56.678423207582272719218499604
7	16.82429	2		0	0	0.5222535		56.706307172079314139336842799
7	16.82429	2		0	0	0.5222535		56.734191136576355559455185994
7	16.82429	2		0	0	0.5222535		56.762075101073396979573529189
7	16.82429	2		0	0	0.5222535		56.789959065570438399691872384
7	16.82429	2		0	0	0.5222535		56.817843030067479819810215579
7	16.82429	2		0	0	0.5222535		56.845726994564521239928558774
7	16.82429	2		0	0	0.5222535		56.873610959061562660046901969
7	16.82429	2		0	0	0.5222535		56.901494923558604080165245164
7	16.82429	2		0	0	0.5222535		56.929378888055645500283588359
7	16.82429	2		0	0	0.5222535		56.957262852552686920401931554
7	16.82429	2		0	0	0.5222535		56.985146817049728340520274749
7	16.82429	2		0	0	0.5222535		57.013030781546769760638617944
7	16.82429	2		0	0	0.5222535		57.040914746043811180756961139
7	16.82429	2		0	0	0.5222535		57.068798710540852600875304334
7	16.82429	2		0	0	0.5222535		57.096682675037894020993647529
7	16.82429	2		0	0	0.5222535		57.124566639534935441111990724
7	16.82429	2		0	0	0.5222535		57.152450604031976861230333919
7	16.82429	2		0	0	0.5222535		57.180334568529018281348677114
7	16.82429	2		0	0	0.5222535		57.208218533026059701467020309
7	16.82429	2		0	0	0.5222535		57.236102497523101121585363504
7	16.82429	2		0	0	0.5222535		57.263986462020142541703706699
7	16.82429	2		0	0	0.5222535		57.291870426517183961822049894
7	16.82429	2		0	0	0.5222535		57.319754391014225381940393089
7	16.82429	2		0	0	0.5222535		57.347638355511266802058736284
7	16.82429	2		0	0	0.5222535		57.375522320008308222177079479
7	16.82429	2		0	0	0.5222535		57.403406284505349642295422674
7	16.82429	2		0	0	0.5222535		57.431290249002391062413765869
7	16.82429	2		0	0	0.5222535		57.459174213499432482532109064
7	16.82429	2		0	0	0.5222535		57.487058177996473902650452259
7	16.82429	2		0	0	0.5222535		57.514942142493515322768795454
7	16.82429	2		0	0	0.5222535		57.542826106990556742887138649
7	16.82429	2		0	0	0.5222535		57.570710071487598163005481844
7	16.82429	2		0	0	0.5222535		57.598594035984639583123825039
7	16.82429	2		0	0	0.5222535		57.626478000481681003242168234
7	16.82429	2		0	0	0.5222535		57.654361964978722423360511429
7	16.82429	2		0	0	0.5222535		57.682245929475763843478854624
7	16.82429	2		0	0	0.5222535		57.710129893972805263597197819
7	16.82429	2		0	0	0.5222535		57.738013858469846683715541014
7	16.82429	2		0	0	0.5222535		57.765897822966888103833884209
7	16.82429	2		0	0	0.5222535		57.793781787463929523952227404
7	16.82429	2		0	0	0.5222535		57.821665751960970944070570599
7	16.82429	2		0	0	0.5222535		57.849549716458012364188913794
7	16.82429	2		0	0	0.5222535		57.877433680955053784307256989
7	16.82429	2		0	0	0.5222535		57.905317645452095204425600184
7	16.82429	2		0	0	0.5222535		57.933201609949136624543943379
7	16.82429	2		0	0	0.5222535		57.961085574446178044662286574
7	16.82429	2		0	0	0.5222535		57.988969538943219464780629769
7	16.82429	2		0	0	0.5222535		58.016853503440260884898972964
7	16.82429	2		0	0	0.5222535		58.044737467937302305017316159
7	16.82429	2		0	0	0.5222535		58.072621432434343725135659354
7	16.82429	2		0	0	0.5222535		58.100505396931385145254002549
7	16.82429	2		0	0	0.5222535		58.128389361428426565372345744
7	16.82429	2		0	0	0.5222535		58.156273325925467985490688939
7	16.82429	2		0	0	0.5222535		58.184157290422509405609032134
7	16.82429	2		0	0	0.5222535		58.212041254919550825727375329
7	16.82429	2		0	0	0.5222535		58.239925219416592245845718524
7	16.82429	2		0	0	0.5222535		58.267809183913633665964061719
7	16.82429	2		0	0	0.5222535		58.295693148410675086082404914
7	16.82429	2		0	0	0.5222535		58.323577112907716506200748109
7	16.82429	2		0	0	0.5222535		58.351461077404757926319091304
7	16.82429	2		0	0	0.5222535		58.379345041901799346437434499
7	16.82429	2		0	0	0.5222535		58.407229006398840766555777694
7	16.82429	2		0	0	0.5222535		58.435112970895882186674120889
7	16.82429	2		0	0	0.5222535		58.462996935392923606792464084
7	16.82429	2		0	0	0.5222535		58.490880899889965026910807279
7	16.82429	2		0	0	0.5222535		58.518764864387006447029150474
7	16.82429	2		0	0	0.5222535		58.546648828884047867147493669
7	16.82429	2		0	0	0.5222535		58.574532793381089287265836864
7	16.82429	2		0	0	0.5222535		58.602416757878130707384180059
7	16.82429	2		0	0	0.5222535		58.630300722375172127502523254
7	16.82429	2		0	0	0.5222535		58.658184686872213547620866449
7	16.82429	2		0	0	0.5222535		58.686068651369254967739209644
7	16.82429	2		0	0	0.5222535		58.713952615866296387857552839
7	16.82429	2		0	0	0.5222535		58.741836580363337807975896034
7	16.82429	2		0	0	0.5222535		58.769720544860379228094239229
7	16.82429	2		0	0	0.5222535		58.797604509357420648212582424
7	16.82429	2		0	0	0.5222535		58.825488473854462068330925619
7	16.82429	2		0	0	0.5222535		58.853372438351503488449268814
7	16.82429	2		0	0	0.5222535		58.881256402848544908567612009
7	16.82429	2		0	0	0.5222535		58.909140367345586328685955204
7	16.82429	2		0	0	0.5222535		58.937024331842627748804298399
7	16.82429	2		0	0	0.5222535		58.964908296339669168922641594
7	16.82429	2		0	0	0.5222535		58.992792260836710589040984789
7	16.82429	2		0	0	0.5222535		59.020676225333752009159327984
7	16.82429	2		0	0	0.5222535		59.048560189830793429277671179
7	16.82429	2		0	0	0.5222535		59.076444154327834849396014374
7	16.82429	2		0	0	0.5222535		59.104328118824876269514357569
7	16.82429	2		0	0	0.5222535		59.132212083321917689632700764
7	16.82429	2		0	0	0.5222535		59.160096047818959109751043959
7	16.82429	2		0	0	0.5222535		59.187980012316000529869387154
7	16.82429	2		0	0	0.5222535		59.215863976813041949987730349
7	16.82429	2		0	0	0.5222535		59.243747941310083370106073544
7	16.82429	2		0	0	0.5222535		59.271631905807124790224416739
7	16.82429	2		0	0	0.5222535		59.299515870304166210342759934
7	16.82429	2		0	0	0.5222535		59.327399834801207630461103129
7	16.82429	2		0	0	0.5222535		59.355283799298249050579446324
7	16.82429	2		0	0	0.5222535		59.383167763795290470697789519
7	16.82429	2		0	0	0.5222535		59.411051728292331890816132714
7	16.82429	2		0	0	0.5222535		59.438935692789373310934475909
7	16.82429	2		0	0	0.5222535		59.466819657286414731052819104
7	16.82429	2		0	0	0.5222535		59.494703621783456151171162299
7	16.82429	2		0	0	0.5222535		59.522587586280497571289505494
7	16.82429	2		0	0	0.5222535		59.550471550777538991407848689
7	16.82429	2		0	0	0.5222535		59.578355515274580411526191884
7	16.82429	2		0	0	0.5222535		59.606239479771621831644535079
7	16.82429	2		0	0	0.5222535		59.634123444268663251762878274
7	16.82429	2		0	0	0.5222535		59.662007408765704671881221469
7	16.82429	2		0	0	0.5222535		59.689891373262746091999564664
7	16.82429	2		0	0	0.5222535		59.717775337759787512117907859
7	16.82429	2		0	0	0.5222535		59.745659302256828932236251054
7	16.82429	2		0	0	0.5222535		59.773543266753870352354594249
7	16.82429	2		0	0	0.5222535		59.801427231250911772472937444
7	16.82429	2		0	0	0.5222535		59.829311195747953192591280639
7	16.82429	2		0	0	0.5222535		59.857195160244994612709623834
7	16.82429	2		0	0	0.5222535		59.885079124742036032827967029
7	16.82429	2		0	0	0.5222535		59.912963089239077452946310224
7	16.82429	2		0	0	0.5222535		59.940847053736118873064653419
7	16.82429	2		0	0	0.5222535		59.968731018233160293182996614
7	16.82429	2		0	0	0.5222535		59.996614982730201713301339809
7	16.82429	2		0	0	0.5222535		60.024498947227243133419683004
7	16.82429	2		0	0	0.5222535		60.052382911724284553538026199
7	16.82429	2		0	0	0.5222535		60.080266876221325973656369394
7	16.82429	2		0	0	0.5222535		60.108150840718367393774712589
7	16.82429	2		0	0	0.5222535		60.136034805215408813893055784
7	16.82429	2		0	0	0.5222535		60.163918769712450234011398979
7	16.82429	2		0	0	0.5222535		60.191802734209491654129742174
7	16.81532	2		0	0	0.5222535		60.243932660244994612709623831
7	16.81212	2		0	0	0.5222535		63.351268576711886910932320030
7	16.79641	2		0	0	0.5222535		63.403387851859815905015160266
7	16.79142	2		0	0	0.5222535		63.455504331149756733417527130
7	16.78887	2		0	0	0.5222535		63.507619360735555549985574467
7	16.77088	2		0	0	0.5222535		63.559724271978159100281432455
7	16.75863	2		0	0	0.5222535		63.611822274936738981938237188
7	16.73431	2		0	0	0.5222535		63.663906564877567384305101093
7	16.73422	2		0	0	0.5222535		63.715990810439697561819893992
7	16.69341	2		0	0	0.5222535		63.768052023457449041109834820
7	16.67823	2		0	0	0.5222535		63.820104656593543715666047838
7	16.66652	2		0	0	0.5222535		63.872150677303602887263680974
7	16.64603	2		0	0	0.5222535		63.924185100380525964186757897
7	16.6354	2		0	0	0.5222535		63.976213502747389869512201684
7	16.62688	2		0	0	0.5222535		64.028237082629046674245929494
7	16.62583	2		0	0	0.5222535		64.080260070794727147618710559
7	16.61815	2		0	0	0.5222535		64.132278709847981585488533044
7	16.61681	2		0	0	0.5222535		64.184296594463366200873148428
7	16.5964	2		0	0	0.5222535		64.236302911031413538151254937
7	16.57847	2		0	0	0.5222535		64.288299064877567384305101091
7	16.57693	2		0	0	0.5222535		64.340294345942656141701550795
7	16.54914	2		0	0	0.5222535		64.392273857776975668328769730
7	16.54316	2		0	0	0.5222535		64.444249967244431289630544878
7	16.53377	2		0	0	0.5222535		64.496220751268099928683799316
7	16.53377	2		0	0	0.5222535		64.524104715765141348802142511
7	16.53377	2		0	0	0.5222535		64.551988680262182768920485706
7	16.53377	2		0	0	0.5222535		64.579872644759224189038828901
7	16.53377	2		0	0	0.5222535		64.607756609256265609157172096
7	16.53377	2		0	0	0.5222535		64.635640573753307029275515291
7	16.53377	2		0	0	0.5222535		64.663524538250348449393858486
7	16.53377	2		0	0	0.5222535		64.691408502747389869512201681
7	16.53377	2		0	0	0.5222535		64.719292467244431289630544876
7	16.53377	2		0	0	0.5222535		64.747176431741472709748888071
7	16.53377	2		0	0	0.5222535		64.775060396238514129867231266
7	16.53377	2		0	0	0.5222535		64.802944360735555549985574461
7	16.53377	2		0	0	0.5222535		64.830828325232596970103917656
7	16.53377	2		0	0	0.5222535		64.858712289729638390222260851
7	16.53377	2		0	0	0.5222535		64.886596254226679810340604046
7	16.53377	2		0	0	0.5222535		64.914480218723721230458947241
7	16.53377	2		0	0	0.5222535		64.942364183220762650577290436
7	16.53377	2		0	0	0.5222535		64.970248147717804070695633631
7	16.53377	2		0	0	0.5222535		64.998132112214845490813976826
7	16.53377	2		0	0	0.5222535		65.026016076711886910932320021
7	16.53377	2		0	0	0.5222535		65.053900041208928331050663216
7	16.53377	2		0	0	0.5222535		65.081784005705969751169006411
7	16.53377	2		0	0	0.5222535		65.109667970203011171287349606
7	16.53377	2		0	0	0.5222535		65.137551934700052591405692801
7	16.53377	2		0	0	0.5222535		65.165435899197094011524035996
7	16.53377	2		0	0	0.5222535		65.193319863694135431642379191
7	16.53377	2		0	0	0.5222535		65.221203828191176851760722386
7	16.53377	2		0	0	0.5222535		65.249087792688218271879065581
7	16.53377	2		0	0	0.5222535		65.276971757185259691997408776
7	16.53377	2		0	0	0.5222535		65.304855721682301112115751971
7	16.53377	2		0	0	0.5222535		65.332739686179342532234095166
7	16.53377	2		0	0	0.5222535		65.360623650676383952352438361
7	16.53377	2		0	0	0.5222535		65.388507615173425372470781556
7	16.53377	2		0	0	0.5222535		65.416391579670466792589124751
7	16.53377	2		0	0	0.5222535		65.444275544167508212707467946
7	16.53377	2		0	0	0.5222535		65.472159508664549632825811141
7	16.53377	2		0	0	0.5222535		65.500043473161591052944154336
7	16.53377	2		0	0	0.5222535		68.922525228587779133134435573
7	16.53377	2		0	0	0.5222535		68.950409193084820553252778768
7	16.53377	2		0	0	0.5222535		68.978293157581861973371121963
7	16.53377	2		0	0	0.5222535		69.006177122078903393489465158
7	16.53377	2		0	0	0.5222535		69.034061086575944813607808353
7	16.53377	2		0	0	0.5222535		69.061945051072986233726151548
7	16.53377	2		0	0	0.5222535		69.089829015570027653844494743
7	16.53377	2		0	0	0.5222535		69.117712980067069073962837938
7	16.53377	2		0	0	0.5222535		69.145596944564110494081181133
7	16.53377	2		0	0	0.5222535		69.173480909061151914199524328
7	16.53377	2		0	0	0.5222535		69.201364873558193334317867523
7	16.53377	2		0	0	0.5222535		69.229248838055234754436210718
7	16.53377	2		0	0	0.5222535		69.257132802552276174554553913
7	16.53377	2		0	0	0.5222535		69.285016767049317594672897108
7	16.53377	2		0	0	0.5222535		69.312900731546359014791240303
7	16.53377	2		0	0	0.5222535		69.340784696043400434909583498
7	16.53377	2		0	0	0.5222535		69.368668660540441855027926693
7	16.53377	2		0	0	0.5222535		69.396552625037483275146269888
7	16.53377	2		0	0	0.5222535		69.424436589534524695264613083
7	16.53377	2		0	0	0.5222535		69.452320554031566115382956278
7	16.53377	2		0	0	0.5222535		69.480204518528607535501299473
7	16.53377	2		0	0	0.5222535		69.508088483025648955619642668
7	16.53377	2		0	0	0.5222535		69.535972447522690375737985863
7	16.53377	2		0	0	0.5222535		69.563856412019731795856329058
7	16.53377	2		0	0	0.5222535		69.591740376516773215974672253
7	16.53377	2		0	0	0.5222535		69.619624341013814636093015448
7	16.53377	2		0	0	0.5222535		69.647508305510856056211358643
7	16.53377	2		0	0	0.5222535		69.675392270007897476329701838
7	16.53377	2		0	0	0.5222535		69.703276234504938896448045033
7	16.53377	2		0	0	0.5222535		69.731160199001980316566388228
7	16.53377	2		0	0	0.5222535		69.759044163499021736684731423
7	16.53377	2		0	0	0.5222535		69.786928127996063156803074618
7	16.53377	2		0	0	0.5222535		69.814812092493104576921417813
7	16.53377	2		0	0	0.5222535		81.31140251892640076250656251
7	16.53377	2		0	0	0.5222535		81.33928648342344218262490571
7	16.53377	2		0	0	0.5222535		81.36717044792048360274324891
7	16.53377	2		0	0	0.5222535		81.39505441241752502286159211
7	16.53377	2		0	0	0.5222535		81.42293837691456644297993531
7	16.53377	2		0	0	0.5222535		81.45082234141160786309827851
7	16.53377	2		0	0	0.5222535		81.47870630590864928321662171
7	16.53377	2		0	0	0.5222535		81.50659027040569070333496491
7	16.53377	2		0	0	0.5222535		81.53447423490273212345330811
7	16.53377	2		0	0	0.5222535		81.56235819939977354357165131
7	16.53377	2		0	0	0.5222535		81.59024216389681496368999451
7	16.53377	2		0	0	0.5222535		81.61812612839385638380833771
7	16.53377	2		0	0	0.5222535		81.64601009289089780392668091
7	16.53377	2		0	0	0.5222535		81.67389405738793922404502411
7	16.53377	2		0	0	0.5222535		81.70177802188498064416336731
7	16.53377	2		0	0	0.5222535		89.66512832265931407935490955
7	16.53377	2		0	0	0.5222535		89.69301228715635549947325275
7	16.53377	2		0	0	0.5222535		89.72089625165339691959159595
7	16.53377	2		0	0	0.5222535		89.74878021615043833970993915
7	16.53377	2		0	0	0.5222535		89.77666418064747975982828235
7	16.53377	2		0	0	0.5222535		89.80454814514452117994662555
7	16.53377	2		0	0	0.5222535		89.83243210964156260006496875
7	16.53377	2		0	0	0.5222535		89.86031607413860402018331195
7	16.53377	2		0	0	0.5222535		89.88820003863564544030165515
7	16.53377	2		0	0	0.5222535		89.91608400313268686041999835
7	16.53377	2		0	0	0.5222535		89.94396796762972828053834155
7	16.53377	2		0	0	0.5222535		89.97185193212676970065668475
7	16.53377	2		0	0	0.5222535		89.99973589662381112077502795
7	16.53377	2		0	0	0.5222535		90.02761986112085254089337115
7	16.53377	2		0	0	0.5222535		90.05550382561789396101171435
7	16.53377	2		0	0	0.5222535		90.08338779011493538113005755
7	16.53377	2		0	0	0.5222535		90.11127175461197680124840075
7	16.53377	2		0	0	0.5222535		90.13915571910901822136674395
7	16.53377	2		0	0	0.5222535		90.16703968360605964148508715
7	16.53377	2		0	0	0.5222535		90.19492364810310106160343035
7	16.53377	2		0	0	0.5222535		90.22280761260014248172177355
7	16.53377	2		0	0	0.5222535		90.25069157709718390184011675
7	16.53377	2		0	0	0.5222535		90.27857554159422532195845995
7	16.53377	2		0	0	0.5222535		90.30645950609126674207680315
7	16.53377	2		0	0	0.5222535		90.33434347058830816219514635
7	16.53377	2		0	0	0.5222535		90.36222743508534958231348955
7	16.53377	2		0	0	0.5222535		90.39011139958239100243183275
7	16.53377	2		0	0	0.5222535		90.41799536407943242255017595
7	16.53377	2		0	0	0.5222535		90.44587932857647384266851915
7	16.53377	2		0	0	0.5222535		90.47376329307351526278686235
7	16.53377	2		0	0	0.5222535		90.50164725757055668290520555
7	16.49314	2		0	0	0.5222535		90.55359493508534958231348957
7	16.48499	2		0	0	0.5222535		90.60553796762972828053834164
7	16.47462	2		0	0	0.5222535		90.65747509780724307343774992
7	16.46297	2		0	0	0.5222535		90.70940560076582295509455465
7	16.45795	2		0	0	0.5222535		90.76133323390191762965076767
7	16.44412	2		0	0	0.5222535		90.81325299721552709710638897
7	16.42894	2		0	0	0.5222535		90.86516409189008331012414045
7	16.42719	2		0	0	0.5222535		90.91707419544037916811230613
7	16.42681	2		0	0	0.5222535		90.96898407709718390184011678
7	16.41161	2		0	0	0.5222535		91.02088529011493538113005761
7	16.4024	2		0	0	0.5222535		91.07278125165339691959159607
7	16.38883	2		0	0	0.5222535		91.12466946171256851722473216
7	16.37263	2		0	0	0.5222535		91.17654841141671052905905169
7	16.36383	2		0	0	0.5222535		91.22842233153505372432532388
7	16.35966	2		0	0	0.5222535		91.28029386999659218586378542
7	16.35706	2		0	0	0.5222535		91.33216391437529041071585643
7	16.35575	2		0	0	0.5222535		91.38403320431611881308272034
7	16.33867	2		0	0	0.5222535		91.43589273094333774799396294
7	16.2964	2		0	0	0.5222535		91.48772804159422532195845998
7	16.28308	2		0	0	0.5222535		91.53955571910901822136674400
7	16.27765	2		0	0	0.5222535		91.59138029011493538113005761
7	16.22566	2		0	0	0.5222535		91.64317500904984662373360791
7	16.22527	2		0	0	0.5222535		91.69496949129836733379277951
7	16.2204	2		0	0	0.5222535		91.74676117768889987817147773
7	16.21335	2		0	0	0.5222535		91.79854881082499455272769075
7	16.20401	2		0	0	0.5222535		91.85033107413860402018331205
7	16.20401	2		0	0	0.5222535		91.87821503863564544030165525
7	16.20401	2		0	0	0.5222535		91.90609900313268686041999845
7	16.20401	2		0	0	0.5222535		91.93398296762972828053834165
7	16.20401	2		0	0	0.5222535		91.96186693212676970065668485
7	16.20401	2		0	0	0.5222535		91.98975089662381112077502805
7	16.20401	2		0	0	0.5222535		92.01763486112085254089337125
7	16.20401	2		0	0	0.5222535		92.04551882561789396101171445
7	16.20401	2		0	0	0.5222535		92.07340279011493538113005765
7	16.20401	2		0	0	0.5222535		92.10128675461197680124840085
7	16.20401	2		0	0	0.5222535		92.12917071910901822136674405
7	16.20401	2		0	0	0.5222535		92.15705468360605964148508725
7	16.20401	2		0	0	0.5222535		92.18493864810310106160343045
7	16.20401	2		0	0	0.5222535		92.21282261260014248172177365
7	16.20401	2		0	0	0.5222535		92.24070657709718390184011685
7	16.20401	2		0	0	0.5222535		92.26859054159422532195846005
7	16.20401	2		0	0	0.5222535		92.29647450609126674207680325
7	16.20401	2		0	0	0.5222535		92.32435847058830816219514645
7	16.20401	2		0	0	0.5222535		92.35224243508534958231348965
7	16.20401	2		0	0	0.5222535		92.38012639958239100243183285
7	16.20401	2		0	0	0.5222535		92.40801036407943242255017605
7	16.20401	2		0	0	0.5222535		92.43589432857647384266851925
7	16.20401	2		0	0	0.5222535		92.46377829307351526278686245
7	16.20401	2		0	0	0.5222535		92.49166225757055668290520565
7	16.20401	2		0	0	0.5222535		103.54245963932048554128978816
7	16.20401	2		0	0	0.5222535		103.57034360381752696140813136
7	16.20401	2		0	0	0.5222535		103.59822756831456838152647456
7	16.20401	2		0	0	0.5222535		103.62611153281160980164481776
7	16.20401	2		0	0	0.5222535		110.13759519075171169819965691
7	16.20401	2		0	0	0.5222535		110.16547915524875311831800011
7	16.20401	2		0	0	0.5222535		110.19336311974579453843634331
7	16.20401	2		0	0	0.5222535		110.22124708424283595855468651
7	16.20401	2		0	0	0.5222535		110.24913104873987737867302971
7	16.20401	2		0	0	0.5222535		110.27701501323691879879137291
7	16.20401	2		0	0	0.5222535		110.30489897773396021890971611
7	16.20401	2		0	0	0.5222535		110.33278294223100163902805931
7	16.20401	2		0	0	0.5222535		110.36066690672804305914640251
7	16.20401	2		0	0	0.5222535		110.38855087122508447926474571
7	16.20401	2		0	0	0.5222535		110.41643483572212589938308891
7	16.20401	2		0	0	0.5222535		110.44431880021916731950143211
7	16.20401	2		0	0	0.5222535		110.47220276471620873961977531
7	16.20401	2		0	0	0.5222535		110.50008672921325015973811851
7	16.20401	2		0	0	0.5222535		110.52797069371029157985646171
7	16.20401	2		0	0	0.5222535		110.55585465820733299997480491
7	16.20401	2		0	0	0.5222535		110.58373862270437442009314811
7	16.20401	2		0	0	0.5222535		110.61162258720141584021149131
7	16.20401	2		0	0	0.5222535		110.63950655169845726032983451
7	16.20401	2		0	0	0.5222535		110.66739051619549868044817771
7	16.20401	2		0	0	0.5222535		110.69527448069254010056652091
7	16.20401	2		0	0	0.5222535		110.72315844518958152068486411
7	16.20401	2		0	0	0.5222535		110.75104240968662294080320731
7	16.20401	2		0	0	0.5222535		110.77892637418366436092155051
7	16.20401	2		0	0	0.5222535		110.80681033868070578103989371
7	16.20401	2		0	0	0.5222535		110.83469430317774720115823691
7	16.20401	2		0	0	0.5222535		110.86257826767478862127658011
7	16.20401	2		0	0	0.5222535		110.89046223217183004139492331
7	16.20401	2		0	0	0.5222535		110.91834619666887146151326651
7	16.20401	2		0	0	0.5222535		110.94623016116591288163160971
7	16.20401	2		0	0	0.5222535		110.97411412566295430174995291
7	16.20401	2		0	0	0.5222535		111.00199809015999572186829611
7	16.20401	2		0	0	0.5222535		111.02988205465703714198663931
7	16.20401	2		0	0	0.5222535		111.05776601915407856210498251
7	16.20401	2		0	0	0.5222535		111.08564998365111998222332571
7	16.20401	2		0	0	0.5222535		111.11353394814816140234166891
7	16.20401	2		0	0	0.5222535		111.14141791264520282246001211
7	16.20401	2		0	0	0.5222535		111.16930187714224424257835531
7	16.20401	2		0	0	0.5222535		111.19718584163928566269669851
7	16.20401	2		0	0	0.5222535		111.22506980613632708281504171
7	16.20401	2		0	0	0.5222535		111.25295377063336850293338491
7	16.20401	2		0	0	0.5222535		111.28083773513040992305172811
7	16.20401	2		0	0	0.5222535		111.30872169962745134317007131
7	16.20401	2		0	0	0.5222535		111.33660566412449276328841451
7	16.20401	2		0	0	0.5222535		111.36448962862153418340675771
7	16.20401	2		0	0	0.5222535		111.39237359311857560352510091
7	16.20401	2		0	0	0.5222535		111.42025755761561702364344411
7	16.20401	2		0	0	0.5222535		111.44814152211265844376178731
7	16.20401	2		0	0	0.5222535		111.47602548660969986388013051
7	16.20401	2		0	0	0.5222535		111.50390945110674128399847371
7	16.20401	2		0	0	0.5222535		111.53179341560378270411681691
7	16.20401	2		0	0	0.5222535		111.55967738010082412423516011
7	16.20401	2		0	0	0.5222535		111.58756134459786554435350331
7	16.20401	2		0	0	0.5222535		111.61544530909490696447184651
7	16.20401	2		0	0	0.5222535		111.64332927359194838459018971
7	16.20401	2		0	0	0.5222535		111.67121323808898980470853291
7	16.20401	2		0	0	0.5222535		111.69909720258603122482687611
7	16.20401	2		0	0	0.5222535		111.72698116708307264494521931
7	16.20401	2		0	0	0.5222535		111.75486513158011406506356251
7	16.20401	2		0	0	0.5222535		111.78274909607715548518190571
7	16.20401	2		0	0	0.5222535		111.81063306057419690530024891
7	16.20401	2		0	0	0.5222535		111.83851702507123832541859211
7	16.20401	2		0	0	0.5222535		111.86640098956827974553693531
7	16.20401	2		0	0	0.5222535		119.20045869741448021532876599
7	16.20401	2		0	0	0.5222535		119.22834266191152163544710919
7	16.20401	2		0	0	0.5222535		119.25622662640856305556545239
7	16.20401	2		0	0	0.5222535		119.28411059090560447568379559
7	16.20401	2		0	0	0.5222535		119.31199455540264589580213879
7	16.20401	2		0	0	0.5222535		119.33987851989968731592048199
7	16.20401	2		0	0	0.5222535		119.36776248439672873603882519
7	16.20401	2		0	0	0.5222535		119.39564644889377015615716839
7	16.20401	2		0	0	0.5222535		119.42353041339081157627551159
7	16.20401	2		0	0	0.5222535		119.45141437788785299639385479
7	16.20401	2		0	0	0.5222535		119.47929834238489441651219799
7	16.20401	2		0	0	0.5222535		119.50718230688193583663054119
7	16.20401	2		0	0	0.5222535		119.53506627137897725674888439
7	16.20401	2		0	0	0.5222535		119.56295023587601867686722759
7	16.20401	2		0	0	0.5222535		119.59083420037306009698557079
7	16.20401	2		0	0	0.5222535		119.61871816487010151710391399
7	16.20401	2		0	0	0.5222535		119.64660212936714293722225719
7	16.20401	2		0	0	0.5222535		119.67448609386418435734060039
7	16.20401	2		0	0	0.5222535		119.70237005836122577745894359
7	16.20401	2		0	0	0.5222535		119.73025402285826719757728679
7	16.20401	2		0	0	0.5222535		119.75813798735530861769562999
7	16.20401	2		0	0	0.5222535		119.78602195185235003781397319
7	16.20401	2		0	0	0.5222535		119.81390591634939145793231639
7	16.20401	2		0	0	0.5222535		119.84178988084643287805065959
7	16.20401	2		0	0	0.5222535		119.86967384534347429816900279
7	16.20401	2		0	0	0.5222535		119.89755780984051571828734599
7	16.20401	2		0	0	0.5222535		119.92544177433755713840568919
7	16.20401	2		0	0	0.5222535		119.95332573883459855852403239
7	16.20401	2		0	0	0.5222535		119.98120970333163997864237559
7	16.20401	2		0	0	0.5222535		120.00909366782868139876071879
7	16.20401	2		0	0	0.5222535		120.03697763232572281887906199
7	16.20401	2		0	0	0.5222535		120.06486159682276423899740519
7	16.20401	2		0	0	0.5222535		120.09274556131980565911574839
7	16.20401	2		0	0	0.5222535		120.12062952581684707923409159
7	16.20401	2		0	0	0.5222535		134.29996657510430590160068225
7	16.20401	2		0	0	0.5222535		134.32785053960134732171902545
7	16.20401	2		0	0	0.5222535		134.35573450409838874183736865
7	16.20401	2		0	0	0.5222535		134.38361846859543016195571185
7	16.20401	2		0	0	0.5222535		134.41150243309247158207405505
7	16.20401	2		0	0	0.5222535		134.43938639758951300219239825
7	16.20401	2		0	0	0.5222535		134.46727036208655442231074145
7	16.20401	2		0	0	0.5222535		134.49515432658359584242908465
7	16.20401	2		0	0	0.5222535		134.52303829108063726254742785
7	16.20401	2		0	0	0.5222535		134.55092225557767868266577105
7	16.20401	2		0	0	0.5222535		134.57880622007472010278411425
7	16.20401	2		0	0	0.5222535		134.60669018457176152290245745
7	16.20401	2		0	0	0.5222535		134.63457414906880294302080065
7	16.20401	2		0	0	0.5222535		134.66245811356584436313914385
7	16.20401	2		0	0	0.5222535		137.98351041259192176941835109
7	16.20401	2		0	0	0.5222535		138.01139437708896318953669429
7	16.20401	2		0	0	0.5222535		138.03927834158600460965503749
7	16.20401	2		0	0	0.5222535		138.06716230608304602977338069
